session_id,target
1,0.00221002941621
2,4.8119880419e-09
3,1.87317826986e-08
4,2.3556307435e-08
5,3.13088959141e-05
6,0.00021849698901
7,0.000548003816529
8,0.000132283122431
9,0.000795240214197
10,0.103124870813
11,3.03698677229e-05
12,8.64371869237e-05
13,0.00043760191544
14,0.357700938454
15,5.02028920946e-05
16,0.00400910230867
17,0.0152022806835
18,3.19376623128e-05
19,0.000934190672388
20,2.72965695533e-07
21,0.0623151095643
22,5.55384853958e-08
23,2.86648747741e-05
24,0.000338566056742
25,0.0717796376096
26,4.60179984402e-09
27,0.000627780133852
28,3.69306817636e-07
29,0.0145693880767
30,0.000110757804699
31,0.0136754428905
32,0.0438345763841
33,0.000620857574749
34,9.34458877227e-08
35,0.0133930287583
36,0.000326574576242
37,6.20187066816e-09
38,1.375702934e-08
39,0.000110757804699
40,3.00038149801e-05
41,0.000442547069375
42,0.00125808662996
43,1.87220694723e-06
44,1.40646230459e-05
45,0.243403454072
46,8.7312767189e-06
47,0.00925274117646
48,0.000591307870431
49,2.50993285936e-05
50,9.50548752877e-06
51,1.24122806982e-07
52,6.01009113489e-06
53,0.035729732775
54,0.00010325509564
55,6.1491925635e-06
56,0.0018049251185
57,1.17806719507e-06
58,1.54588009778e-05
59,1.58747673681e-05
60,6.63540966591e-06
61,9.05359888719e-06
62,0.00136781383938
63,1.50259677757e-05
64,3.21592124955e-05
65,7.06109777616e-06
66,1.19627370274e-07
67,0.000196047591005
68,0.000156983845853
69,0.0914738861871
70,0.000146751212016
71,0.000271989333708
72,1.58747673681e-05
73,0.0301860127286
74,4.8119880419e-09
75,2.88815022772e-05
76,0.00036001257224
77,0.000171073246284
78,0.00152576959346
79,7.26497319999e-06
80,0.000122503809684
81,2.3609859864e-05
82,3.91260208319e-05
83,3.7347716556e-08
84,0.249801312525
85,1.36367051827e-05
86,6.21381193952e-07
87,0.00119877115135
88,0.000586219307642
89,0.000314617080842
90,0.0180658925253
91,0.00013071615853
92,9.61836492135e-06
93,0.0328225073533
94,0.000848950575016
95,0.0387834625966
96,3.38767773248e-08
97,9.71558165966e-05
98,6.8529164424e-05
99,2.18255949026e-05
100,0.000101131190383
101,0.000510492299706
102,0.0706665059708
103,0.00226943088657
104,0.00238770001381
105,3.73725644396e-06
106,0.000278260098021
107,0.000332702673779
108,1.93213426686e-05
109,1.8138379684e-05
110,9.30873468688e-05
111,0.000146451984675
112,2.57659244627e-07
113,0.0153928736318
114,6.67968758745e-06
115,0.00013023399297
116,0.000813034601923
117,0.00144866193089
118,0.00440855606293
119,0.0098035117118
120,0.000147062392755
121,3.89187185886e-05
122,0.000110757804699
123,0.000283716557822
124,2.30957102526e-05
125,0.00163205662378
126,4.57093791592e-07
127,5.22702181993e-09
128,0.000354733589377
129,0.00302335626552
130,0.00120204641833
131,0.0131708551645
132,0.000548003816529
133,0.000845538071562
134,1.51229269177e-06
135,6.03492016831e-06
136,3.21592124955e-05
137,0.000322225933022
138,0.00162869928579
139,8.23766628479e-07
140,0.000544048835112
141,3.24069735359e-09
142,0.000302318806407
143,0.000298166095406
144,0.000773977916167
145,4.8119880419e-09
146,0.0114628905954
147,0.000366624310176
148,0.000500280222263
149,0.000388798565956
150,0.0611669653499
151,6.86855613355e-06
152,0.0296587841796
153,0.00163460262392
154,0.00259345095027
155,1.56139745886e-05
156,7.6033983182e-05
157,7.62871138837e-05
158,3.21592124955e-05
159,1.4051755856e-06
160,0.000110757804699
161,0.00118915187497
162,5.23786918596e-05
163,0.00012418152958
164,0.0010182023194
165,6.55879450023e-08
166,2.23949371013e-05
167,0.00367176744559
168,0.000388798565956
169,0.000392498579225
170,0.000209698100468
171,0.000731758192236
172,0.00014096663635
173,5.46173261718e-05
174,0.000202684243247
175,0.132075417672
176,0.00058385269641
177,0.00536417679873
178,2.2700813878e-07
179,2.06649666546e-05
180,0.000101365775038
181,0.000710969259179
182,0.0522729067608
183,0.000129765201752
184,7.35297597926e-06
185,0.000248934232976
186,3.4215392347e-05
187,1.95145557601e-06
